"","x"
"1",0.206753962784287
"2",3.83272740427225
"3",0
"4",0.236481160334227
"5",2.66639167967944
"6",11.0194847843538
"7",0.894175835499124
"8",0.954748881153655
"9",1.26086383987358
"10",6.58691461616963
"11",3.33304063123299
"12",5.65346442816065
"13",2.58984857347111
"14",4.17824359019449
"15",1.47754460942779
"16",1.57838416265383
"17",7.64789411638624
"18",8.94270035732517
"19",1.36673043555635
"20",3.28174936921783
"21",5.40932178069913
"22",3.51186225501865
"23",8.24975177355993
"24",3.02710545406582
"25",0.00689179875947622
