"","x"
"1",0.114863312657937
"2",15.0252319713495
"3",0.0484417891167447
"4",0.40990067791266
"5",3.01258065466545
"6",5.57907027658177
"7",0.235851756866606
"8",3.37742416708105
"9",2.37358440874375
"10",5.45866878330876
"11",1.7336327257674
"12",12.5674798256191
"13",5.08221225710015
"14",5.13956787301141
"15",3.34593538253612
"16",0.107009095773141
"17",5.10663380130747
"18",0.655096137485111
"19",0.953863949815367
"20",6.94196804037006
"21",12.2990737974305
"22",10.0833134967865
"23",7.67847121292792
"24",1.40693354437337
"25",0.00172294968986906
