"","x"
"1",0.298644612910636
"2",7.3850995713278
"3",1.82464072339738
"4",5.95932524042251
"5",26.1895642438349
"6",11.8842589214041
"7",2.57948547679837
"8",30.183988065639
"9",13.8662101659205
"10",18.7651661186076
"11",9.30792679102325
"12",9.60857063352194
"13",5.09196074608436
"14",19.9427894817055
"15",11.2395667817289
"16",2.24719101123596
"17",14.090129675276
"18",11.7236685383699
"19",12.7107710103662
"20",12.2994112699748
"21",10.6573050492979
"22",16.4230738713005
"23",19.8163843840387
"24",7.23911275253358
"25",0.00172294968986906
