"","x"
"1",23.3402251320928
"2",4.7153942156384
"3",27.0143710641046
"4",23.6008198013558
"5",5.6465631537079
"6",4.45644506069231
"7",0.834640440561923
"8",5.49378418697166
"9",12.9180932314986
"10",8.27304683070643
"11",2.51765620883877
"12",4.95223077636583
"13",2.28764541496068
"14",10.35416593395
"15",8.22238050883057
"16",14.4729802033173
"17",7.22993248312078
"18",5.16738982474051
"19",1.2999955510077
"20",8.0336417157275
"21",5.64834179862564
"22",4.64175196381814
"23",5.37608104413394
"24",7.3951944426125
"25",0.00516884906960717
